 Supply Air Temperature, Supply Air Temperature Heating Set Point, Supply Air Temperature Cooling Set Point, Outdoor Air Temperature, Mixed Air Temperature, Return Air Temperature, Outdoor Air Damper Control Signal  , Return Air Damper Control Signal, Exhaust Air Damper Control Signal    , Cooling Coil Valve Control Signal, Heating Coil Valve Control Signal,fault type
68.99,50.0,70.25,64.54,67.49,70.58,1.0,0.458993431,0.270503282,0.0,0.0,Normal
69.64,69.2,86.0,61.44,67.98,70.07,0.15,1.0,0.0,0.0,0.196308244,Normal
71.64,50.0,81.69,65.62,71.17,72.54,0.15,1.0,0.0,0.0,0.0,Normal
69.44,59.2,86.0,62.57,68.71,70.24,0.15,1.0,0.0,0.0,0.0,Normal
71.85,72.49,86.0,60.69,68.61,71.39,0.15,1.0,0.0,0.0,0.31104626,Normal
70.39,70.62,86.0,60.96,68.45,70.54,0.15,1.0,0.0,0.0,0.241026691,Normal
58.95,50.0,62.39,70.38,67.64,68.54,1.0,0.0,0.5,0.07839942,0.0,Normal
69.51,68.84,86.0,61.44,67.96,70.03,0.15,1.0,0.0,0.0,0.20338211,Normal
61.46,50.0,63.56,71.18,68.88,68.9,1.0,0.0,0.5,0.16339548,0.0,Normal
66.25,50.0,63.74,68.85,66.65,68.85,1.0,0.0,0.5,0.237730856,0.0,Normal
66.79,50.0,62.84,68.04,65.43,68.47,1.0,0.0,0.5,0.19523464,0.0,Normal
66.71,50.0,67.63,66.38,64.78,70.25,1.0,0.0,0.5,0.104121812,0.0,Normal
64.73,50.0,63.97,69.77,67.61,67.91,1.0,0.41329551,0.293352246,0.012730624,0.0,Normal
60.69,50.0,62.77,67.86,67.26,67.9,1.0,0.528973185,0.236507189,0.0,0.0,Normal
70.87,78.09,86.0,59.15,67.54,70.47,0.15,1.0,0.0,0.0,0.185267694,Normal
67.26,50.0,65.19,70.65,67.69,69.13,1.0,0.0,0.5,0.51136887,0.0,Normal
71.43,50.0,84.53,65.62,70.92,72.32,0.15,1.0,0.0,0.0,0.0,Normal
70.61,50.0,86.0,64.24,70.03,71.53,0.15,1.0,0.0,0.0,0.0,Normal
62.48,50.0,63.04,68.27,67.7,68.18,1.0,0.582333346,0.20883333,0.0,0.0,Normal
65.94,50.0,63.61,68.85,66.82,69.0,1.0,0.0,0.5,0.480708225,0.0,Normal
60.38,50.0,60.13,67.56,67.62,71.94,1.0,0.81473999,0.09263,0.0,0.0,Normal
70.09,50.0,86.0,62.99,69.53,71.05,0.15,1.0,0.0,0.0,0.0,Normal
75.34,73.88,86.0,60.57,68.94,72.09,0.15,1.0,0.0,0.0,0.2205559,Normal
68.03,50.0,67.58,66.21,64.51,69.99,1.0,0.0,0.5,0.150347693,0.0,Normal
69.11,68.34,86.0,61.32,67.93,69.76,0.15,1.0,0.0,0.0,0.16601366,Normal
60.9,50.0,63.96,70.65,67.24,68.94,1.0,0.131497847,0.434251071,0.05775825,0.0,Normal
69.13,64.58,86.0,62.11,68.33,69.84,0.15,1.0,0.0,0.0,0.0,Normal
64.68,50.0,62.2,67.82,66.25,68.48,1.0,0.0,0.5,0.53828323,0.0,Normal
58.4,50.0,62.71,70.11,68.52,68.77,1.0,0.09151118,0.45424442,0.0,0.0,Normal
79.53,76.31,86.0,60.32,69.4,73.02,0.15,1.0,0.0,0.0,0.13040111,Normal
66.29,50.0,62.84,68.04,64.96,68.32,1.0,0.0,0.5,0.194413259,0.0,Normal
58.23,50.0,62.22,67.86,67.18,68.55,1.0,0.66235214,0.16882395,0.0,0.0,Normal
65.55,50.0,64.17,70.11,67.39,68.19,1.0,0.0,0.5,0.27015535,0.0,Normal
62.62,50.0,63.21,69.79,66.16,69.32,1.0,0.0,0.5,0.47114094,0.0,Normal
71.52,76.76,86.0,59.2,65.91,68.02,0.15,1.0,0.0,0.0,0.616688013,Normal
66.13,50.0,66.88,66.21,64.34,70.09,1.0,0.0,0.5,0.14562598,0.0,Normal
63.02,50.0,64.05,70.11,69.26,67.98,1.0,0.61097572,0.19451214,0.0,0.0,Normal
70.33,50.0,73.19,65.9,70.3,71.27,0.5780507,1.0,0.0,0.0,0.0,Normal
71.5,71.09,86.0,60.96,68.57,70.81,0.15,1.0,0.0,0.0,0.27295732,Normal
70.73,70.62,86.0,60.96,68.5,70.69,0.15,1.0,0.0,0.0,0.21328197,Normal
69.75,69.2,86.0,61.44,68.01,70.14,0.15,1.0,0.0,0.0,0.19783613,Normal
73.35,78.86,86.0,59.15,67.29,70.11,0.15,1.0,0.0,0.0,0.71152824,Normal
71.72,50.0,81.69,65.62,71.22,72.61,0.15,1.0,0.0,0.0,0.0,Normal
67.9,50.0,63.46,68.68,67.23,68.52,1.0,0.0,0.5,0.2083189,0.0,Normal
67.54,50.0,64.98,71.18,68.25,68.54,1.0,0.0,0.5,0.352274327,0.0,Normal
74.67,74.11,86.0,60.57,68.85,71.83,0.15,1.0,0.0,0.0,0.314979036,Normal
67.57,50.0,64.75,68.5,66.05,68.98,1.0,0.0,0.5,0.04179139,0.0,Normal
69.0,67.87,86.0,61.32,67.96,69.66,0.15,1.0,0.0,0.0,0.14982284,Normal
65.28,50.0,64.17,69.27,67.06,68.4,1.0,0.23115557,0.38442223,0.0,0.0,Normal
70.53,70.62,86.0,60.96,68.48,70.6,0.15,1.0,0.0,0.0,0.21328197,Normal
61.19,50.0,62.63,68.46,67.18,68.62,1.0,0.0,0.5,0.3373946,0.0,Normal
67.92,50.0,65.56,70.65,67.79,68.87,1.0,0.0,0.5,0.216607031,0.0,Normal
72.09,50.0,63.73,66.75,67.72,73.43,1.0,0.08767005,0.45616497,0.0,0.0,Normal
63.34,50.0,65.65,69.41,68.45,68.56,1.0,0.50757034,0.24621483,0.0,0.0,Normal
72.47,73.75,86.0,60.57,68.75,71.78,0.15,1.0,0.0,0.0,0.28285078,Normal
69.48,56.85,86.0,62.74,68.61,70.38,0.15,1.0,0.0,0.0,0.0,Normal
72.41,72.15,86.0,60.69,68.75,71.33,0.15,1.0,0.0,0.0,0.242819406,Normal
69.79,50.0,70.8,65.61,68.26,71.01,1.0,0.601511497,0.199244247,0.0,0.0,Normal
71.11,50.0,85.53,64.93,70.58,72.04,0.15,1.0,0.0,0.0,0.0,Normal
69.67,50.0,70.42,64.54,67.77,70.97,1.0,0.481936413,0.258401203,0.0,0.0,Normal
64.67,50.0,60.2,67.56,65.82,72.95,1.0,0.0,0.5,0.58333363,0.0,Normal
61.09,50.0,63.98,69.77,66.06,68.99,1.0,0.0,0.5,0.562001643,0.0,Normal
58.68,50.0,60.09,69.53,67.51,68.94,1.0,0.0,0.5,0.45133595,0.0,Normal
69.11,64.58,86.0,62.11,68.24,69.81,0.15,1.0,0.0,0.0,0.0,Normal
65.37,50.0,62.98,67.47,66.43,68.68,1.0,0.0,0.5,0.22856043,0.0,Normal
72.62,50.0,71.47,66.75,72.14,73.54,0.214022845,1.0,0.0,0.0,0.0,Normal
63.78,50.0,63.58,70.11,67.96,68.8,1.0,0.0,0.5,0.68079453,0.0,Normal
70.23,50.0,72.08,65.61,70.0,71.2,1.0,0.94689911,0.02655043,0.0,0.0,Normal
68.41,50.0,65.19,70.65,67.62,68.99,1.0,0.0,0.5,0.51136887,0.0,Normal
67.88,50.0,68.95,65.89,63.57,70.17,1.0,0.0,0.5,0.023751309,0.0,Normal
60.03,50.0,62.3,69.84,67.32,69.42,1.0,0.011164936,0.494417532,0.374019745,0.0,Normal
68.4,50.0,64.75,68.5,66.7,69.24,1.0,0.0,0.5,0.056764722,0.0,Normal
59.81,50.0,61.36,67.47,66.64,69.03,1.0,0.03757215,0.48121391,0.0,0.0,Normal
71.8,71.8,86.0,60.69,68.77,71.22,0.15,1.0,0.0,0.0,0.20465015,Normal
69.2,62.94,86.0,62.57,68.4,69.95,0.15,1.0,0.0,0.0,0.0,Normal
60.8,50.0,63.56,70.38,67.96,68.19,1.0,0.40574463,0.29712769,0.0,0.0,Normal
67.55,50.0,64.48,68.01,66.36,69.44,1.0,0.0,0.5,0.122478427,0.0,Normal
59.26,50.0,62.22,68.04,67.94,68.07,1.0,0.66235214,0.16882395,0.0,0.0,Normal
67.49,50.0,63.34,68.27,66.76,69.73,1.0,0.0,0.5,0.6756179,0.0,Normal
67.35,50.0,65.88,68.69,65.34,69.8,1.0,0.0,0.5,0.35149014,0.0,Normal
64.89,50.0,63.48,68.46,66.87,68.37,1.0,0.0,0.5,0.127328295,0.0,Normal
71.82,50.0,63.73,66.75,67.14,73.31,1.0,0.018264594,0.490867702,0.325912393,0.0,Normal
62.2,50.0,62.2,67.82,66.46,68.54,1.0,0.0,0.5,0.460035373,0.0,Normal
69.95,50.0,71.01,65.61,68.39,71.09,1.0,0.65649818,0.17175091,0.0,0.0,Normal
69.48,57.91,86.0,62.74,68.61,70.34,0.15,1.0,0.0,0.0,0.0,Normal
67.76,74.23,86.0,59.2,65.91,67.78,0.15,1.0,0.0,0.0,0.14478057,Normal
75.61,77.68,86.0,59.15,69.18,72.84,0.15,1.0,0.0,0.0,0.29231421,Normal
69.98,50.0,86.0,62.99,69.35,70.95,0.15,1.0,0.0,0.0,0.0,Normal
66.36,50.0,66.88,66.21,65.41,70.02,1.0,0.0,0.5,0.136367987,0.0,Normal
62.31,50.0,63.56,71.18,68.7,68.87,1.0,0.0,0.5,0.143332434,0.0,Normal
64.97,50.0,65.97,66.62,64.95,69.74,1.0,0.04339344,0.4783033,0.0,0.0,Normal
63.78,50.0,63.56,68.68,66.62,68.04,1.0,0.0,0.5,0.17504122,0.0,Normal
69.07,68.34,86.0,61.32,67.92,69.72,0.15,1.0,0.0,0.0,0.16601366,Normal
68.26,50.0,67.76,66.21,64.4,70.06,1.0,0.0,0.5,0.18702888,0.0,Normal
63.84,50.0,63.35,70.38,67.71,67.83,1.0,0.34895826,0.325520867,0.015343911,0.0,Normal
62.11,50.0,63.35,70.38,68.0,67.85,1.0,0.37594177,0.31202911,0.0,0.0,Normal
71.83,72.82,86.0,60.69,68.88,71.74,0.15,1.0,0.0,0.0,0.264558635,Normal
67.68,76.76,86.0,59.2,65.79,67.62,0.15,1.0,0.0,0.0,0.61537571,Normal
59.42,50.0,62.31,67.47,66.39,68.89,1.0,0.0,0.5,0.6081332,0.0,Normal
58.95,50.0,63.04,68.27,67.84,68.68,1.0,0.50736454,0.24631773,0.0,0.0,Normal
57.55,50.0,62.9,68.85,66.5,68.94,1.0,0.0,0.5,0.35227722,0.0,Normal
66.96,50.0,64.17,70.11,68.62,68.44,1.0,0.0,0.5,0.27015535,0.0,Normal
69.26,62.5,86.0,62.57,68.53,70.01,0.15,1.0,0.0,0.0,0.0,Normal
65.71,50.0,63.76,69.84,67.19,68.67,1.0,0.094238848,0.453093318,0.116991888,0.0,Normal
62.94,50.0,61.36,67.47,66.79,68.69,1.0,0.018729353,0.490851376,0.075391404,0.0,Normal
67.88,50.0,69.39,65.89,63.17,70.19,1.0,0.00965987,0.49517006,0.0,0.0,Normal
70.16,69.69,86.0,61.44,68.09,70.24,0.15,1.0,0.0,0.0,0.20768216,Normal
61.05,50.0,61.76,68.68,66.43,68.66,1.0,0.0,0.5,0.40366142,0.0,Normal
70.21,50.0,86.0,62.99,69.62,71.12,0.15,1.0,0.0,0.0,0.0,Normal
65.31,50.0,62.2,67.82,66.11,68.4,1.0,0.0,0.5,0.53828323,0.0,Normal
59.77,50.0,62.6,69.84,67.91,68.95,1.0,0.26795847,0.36602077,0.0,0.0,Normal
66.62,50.0,67.93,66.38,64.47,70.22,1.0,0.0,0.5,0.01675123,0.0,Normal
64.64,50.0,63.34,68.27,67.1,69.76,1.0,0.0,0.5,0.6756179,0.0,Normal
68.95,67.29,86.0,61.32,67.99,69.63,0.15,1.0,0.0,0.0,0.10485682,Normal
62.49,50.0,62.19,68.85,67.04,68.84,1.0,0.018454069,0.490371796,0.01327885,0.0,Normal
71.18,50.0,85.37,64.93,70.67,72.12,0.15,1.0,0.0,0.0,0.0,Normal
71.41,71.8,86.0,60.69,68.68,71.13,0.15,1.0,0.0,0.0,0.25864099,Normal
64.05,50.0,61.51,68.04,65.73,69.04,1.0,0.0,0.5,0.51578243,0.0,Normal
58.69,50.0,58.95,67.47,66.66,69.27,1.0,0.032411889,0.48352258,0.076960651,0.0,Normal
61.05,50.0,64.57,70.65,68.48,69.13,1.0,0.21680582,0.3915971,0.0,0.0,Normal
72.22,73.75,86.0,60.57,68.68,71.61,0.15,1.0,0.0,0.0,0.28285078,Normal
71.53,50.0,83.37,65.62,71.04,72.4,0.15,1.0,0.0,0.0,0.0,Normal
71.63,72.49,86.0,60.69,68.74,71.54,0.15,1.0,0.0,0.0,0.31104626,Normal
78.58,77.42,86.0,59.74,69.93,73.84,0.15,1.0,0.0,0.0,0.06016431,Normal
61.52,50.0,62.1,69.53,67.6,69.04,1.0,0.0,0.5,0.967994597,0.0,Normal
63.2,50.0,65.81,68.5,68.71,67.67,0.99443321,1.0,0.0,0.0,0.0,Normal
68.96,67.29,86.0,61.32,67.99,69.62,0.15,1.0,0.0,0.0,0.094832216,Normal
76.48,77.42,86.0,59.74,69.82,73.61,0.15,1.0,0.0,0.0,0.059999574,Normal
66.2,50.0,63.96,70.38,67.63,68.14,1.0,0.0,0.5,0.26303848,0.0,Normal
67.53,50.0,66.89,66.62,64.94,69.65,1.0,0.0,0.5,0.13651725,0.0,Normal
66.03,50.0,66.88,66.21,64.91,70.07,1.0,0.0,0.5,0.14562598,0.0,Normal
68.27,72.11,86.0,59.2,66.58,67.89,0.15,1.0,0.0,0.0,0.0,Normal
63.64,50.0,63.41,67.86,66.44,67.89,1.0,0.29338236,0.35330883,0.0,0.0,Normal
66.15,50.0,63.62,67.86,65.74,68.67,1.0,0.0,0.5,0.43091431,0.0,Normal
67.46,50.0,66.77,68.69,64.76,69.15,1.0,0.0,0.5,0.04028843,0.0,Normal
57.5,50.0,62.25,70.38,67.75,68.52,1.0,0.0,0.5,0.13134633,0.0,Normal
63.33,50.0,62.64,69.79,67.52,69.41,1.0,0.0,0.5,0.83088287,0.0,Normal
58.47,50.0,62.25,69.53,67.82,68.62,1.0,0.0,0.5,0.13134633,0.0,Normal
68.51,50.0,70.37,65.89,66.82,70.39,1.0,0.3672234,0.3163883,0.0,0.0,Normal
72.47,50.0,73.54,66.7,72.02,73.38,0.15,1.0,0.0,0.0,0.0,Normal
66.52,50.0,63.62,67.86,65.52,68.55,1.0,0.0,0.5,0.43091431,0.0,Normal
65.07,50.0,64.62,70.65,67.59,68.61,1.0,0.223453315,0.388273337,0.06265748,0.0,Normal
68.07,50.0,70.04,65.89,66.56,70.28,1.0,0.47249107,0.26375446,0.0,0.0,Normal
64.37,50.0,63.09,69.79,67.22,69.16,1.0,0.0,0.5,0.20786753,0.0,Normal
70.97,50.0,86.0,64.93,70.4,71.91,0.15,1.0,0.0,0.0,0.0,Normal
67.87,50.0,68.95,66.38,63.66,70.17,1.0,0.0,0.5,0.0239509,0.0,Normal
69.18,62.94,86.0,62.11,68.33,69.91,0.15,1.0,0.0,0.0,0.0,Normal
61.26,50.0,62.32,68.46,66.84,68.57,1.0,0.0,0.5,0.13545884,0.0,Normal
68.3,50.0,63.46,68.68,67.04,68.72,1.0,0.0,0.5,0.677547949,0.0,Normal
64.07,50.0,62.42,69.27,67.3,69.42,1.0,0.0,0.5,0.207929961,0.0,Normal
67.85,50.0,64.82,69.27,67.59,69.09,1.0,0.0,0.5,0.376143983,0.0,Normal
64.32,50.0,62.03,67.63,66.83,70.17,1.0,0.0,0.5,0.05844675,0.0,Normal
74.79,78.42,86.0,59.2,66.26,68.69,0.15,1.0,0.0,0.0,0.62748928,Normal
71.6,71.09,86.0,60.96,68.57,70.83,0.15,1.0,0.0,0.0,0.254458237,Normal
69.31,68.84,86.0,61.44,67.89,69.92,0.15,1.0,0.0,0.0,0.196485579,Normal
71.73,78.09,86.0,59.15,67.71,70.84,0.15,1.0,0.0,0.0,0.08234295,Normal
74.77,73.88,86.0,60.57,69.01,72.2,0.15,1.0,0.0,0.0,0.2205559,Normal
69.06,66.0,86.0,62.11,68.17,69.71,0.15,1.0,0.0,0.0,0.0,Normal
77.74,77.93,86.0,59.74,68.76,72.23,0.15,1.0,0.0,0.0,0.53274715,Normal
61.15,50.0,63.31,69.53,67.73,68.65,1.0,0.0,0.5,0.723808262,0.0,Normal
66.54,50.0,63.03,69.53,68.22,68.43,1.0,0.0,0.5,0.385851291,0.0,Normal
70.29,50.0,86.0,64.24,69.67,71.21,0.15,1.0,0.0,0.0,0.0,Normal
75.77,73.94,86.0,60.57,68.87,71.8,0.15,1.0,0.0,0.0,0.38442887,Normal
69.01,66.57,86.0,61.32,68.15,69.68,0.15,1.0,0.0,0.0,0.00901371,Normal
66.65,50.0,66.63,66.21,64.65,70.09,1.0,0.0,0.5,0.252018994,0.0,Normal
66.83,50.0,64.68,69.84,66.38,68.93,1.0,0.0,0.5,0.32257187,0.0,Normal
70.34,50.0,86.0,64.24,69.71,71.27,0.15,1.0,0.0,0.0,0.0,Normal
67.18,50.0,66.63,66.21,64.96,70.08,1.0,0.0,0.5,0.31342592,0.0,Normal
60.14,50.0,63.35,70.38,68.58,68.13,1.0,0.37594177,0.31202911,0.0,0.0,Normal
67.72,50.0,66.77,68.69,65.04,69.22,1.0,0.0,0.5,0.04028843,0.0,Normal
57.54,50.0,58.95,67.47,66.08,69.61,1.0,0.0,0.5,0.31050398,0.0,Normal
61.03,50.0,60.13,67.56,69.11,71.03,1.0,0.81473999,0.09263,0.0,0.0,Normal
69.28,62.5,86.0,62.57,68.53,70.02,0.15,1.0,0.0,0.0,0.0,Normal
60.5,50.0,59.42,68.04,65.71,69.07,1.0,0.0,0.5,0.49453312,0.0,Normal
59.57,50.0,62.0,67.82,66.48,68.42,1.0,0.0,0.5,0.23772945,0.0,Normal
70.22,69.69,86.0,61.44,68.06,70.28,0.15,1.0,0.0,0.0,0.23552168,Normal
70.32,50.0,86.0,64.24,69.66,71.22,0.15,1.0,0.0,0.0,0.0,Normal
70.29,70.08,86.0,60.96,68.28,70.37,0.15,1.0,0.0,0.0,0.24594168,Normal
68.37,72.11,86.0,59.2,67.31,67.87,0.15,1.0,0.0,0.0,0.0,Normal
68.16,50.0,66.61,66.62,64.93,69.8,1.0,0.0,0.5,0.220630923,0.0,Normal
78.2,76.46,86.0,59.74,69.04,72.46,0.15,1.0,0.0,0.0,0.509896161,Normal
73.37,74.46,86.0,60.32,69.31,72.54,0.15,1.0,0.0,0.0,0.20961056,Normal
66.45,50.0,61.96,67.56,66.44,69.91,1.0,0.0334398,0.48328011,0.0,0.0,Normal
70.27,50.0,72.23,65.9,70.11,71.21,0.88850616,1.0,0.0,0.0,0.0,Normal
72.57,73.94,86.0,60.57,68.54,71.38,0.15,1.0,0.0,0.0,0.39301994,Normal
58.54,50.0,64.75,68.85,67.76,68.28,0.50912834,1.0,0.0,0.0,0.0,Normal
68.39,69.84,86.0,59.2,67.71,67.86,0.0,1.0,0.0,0.0,0.0,Normal
67.2,50.0,64.17,70.11,68.63,68.58,1.0,0.0,0.5,0.426713715,0.0,Normal
73.07,74.11,86.0,60.57,68.86,71.72,0.15,1.0,0.0,0.0,0.39578079,Normal
68.96,66.87,86.0,61.32,68.06,69.63,0.15,1.0,0.0,0.0,0.05476979,Normal
71.48,50.0,83.37,65.62,71.0,72.33,0.15,1.0,0.0,0.0,0.0,Normal
61.38,50.0,62.3,69.84,67.38,69.46,1.0,0.0,0.5,0.40499435,0.0,Normal
67.56,50.0,67.58,66.21,64.79,69.97,1.0,0.0,0.5,0.13657629,0.0,Normal
72.23,50.0,65.62,66.75,69.09,73.5,1.0,0.03831775,0.4808411,0.0,0.0,Normal
57.71,50.0,62.9,68.85,66.8,68.65,0.847989301,0.530857913,0.234571045,0.155589105,0.0,Normal
70.27,69.97,86.0,61.44,68.18,70.32,0.15,1.0,0.0,0.0,0.22671371,Normal
79.4,77.93,86.0,59.74,69.08,72.76,0.15,1.0,0.0,0.0,0.53274715,Normal
67.16,50.0,64.64,71.18,68.27,68.97,1.0,0.0,0.5,0.49111641,0.0,Normal
70.22,50.0,72.08,65.61,69.95,71.19,1.0,0.94689911,0.02655043,0.0,0.0,Normal
58.23,50.0,58.95,68.5,66.51,69.74,1.0,0.0,0.5,0.31050398,0.0,Normal
69.24,68.29,86.0,61.44,67.92,69.86,0.15,1.0,0.0,0.0,0.17044832,Normal
70.55,50.0,86.0,64.24,70.02,71.47,0.15,1.0,0.0,0.0,0.0,Normal
58.38,50.0,62.25,70.38,68.07,68.41,1.0,0.36397073,0.318014633,0.007212693,0.0,Normal
66.75,50.0,66.89,66.62,64.88,69.63,1.0,0.0,0.5,0.11237378,0.0,Normal
70.08,50.0,70.91,65.61,68.83,71.13,1.0,0.71271385,0.14364308,0.0,0.0,Normal
66.88,50.0,64.48,68.01,66.42,69.34,1.0,0.0,0.5,0.0975449,0.0,Normal
64.91,50.0,63.44,68.01,68.22,69.13,1.0,0.535632141,0.236387624,0.004064371,0.0,Normal
71.76,50.0,81.69,65.62,71.27,72.66,0.15,1.0,0.0,0.0,0.0,Normal
72.36,50.0,67.86,66.75,72.12,73.53,0.43318867,1.0,0.0,0.0,0.0,Normal
66.18,50.0,65.88,68.69,64.76,69.83,1.0,0.0,0.5,0.354631316,0.0,Normal
65.76,50.0,63.98,69.77,66.79,68.88,1.0,0.0,0.5,0.60428425,0.0,Normal
72.08,73.75,86.0,60.57,68.55,71.47,0.15,1.0,0.0,0.0,0.343885891,Normal
76.57,73.71,86.0,60.57,69.12,72.2,0.15,1.0,0.0,0.0,0.12656438,Normal
66.21,50.0,61.51,68.04,65.29,68.94,1.0,0.0,0.5,0.51578243,0.0,Normal
80.44,77.42,86.0,59.74,69.82,73.73,0.15,1.0,0.0,0.0,0.06016431,Normal
68.25,50.0,67.58,66.38,64.28,70.25,1.0,0.0,0.5,0.26961485,0.0,Normal
69.74,50.0,70.8,64.54,68.09,71.0,1.0,0.59563118,0.20218441,0.0,0.0,Normal
61.39,50.0,63.21,69.79,66.42,69.33,1.0,0.0,0.5,0.20785115,0.0,Normal
71.07,50.0,85.53,64.93,70.54,72.0,0.15,1.0,0.0,0.0,0.0,Normal
62.69,50.0,63.93,69.27,66.86,69.44,1.0,0.0,0.5,0.276325255,0.0,Normal
69.34,61.3,86.0,62.57,68.58,70.1,0.15,1.0,0.0,0.0,0.0,Normal
57.96,50.0,58.95,67.47,66.22,69.44,1.0,0.0,0.5,0.31050398,0.0,Normal
61.04,50.0,63.34,68.27,67.15,69.75,1.0,0.012678361,0.49366082,0.641150017,0.0,Normal
69.49,54.08,86.0,62.74,68.71,70.5,0.15,1.0,0.0,0.0,0.0,Normal
79.72,78.86,86.0,59.15,68.2,71.53,0.15,1.0,0.0,0.0,0.695576797,Normal
69.03,66.0,86.0,62.11,68.17,69.71,0.15,1.0,0.0,0.0,0.0,Normal
71.81,50.0,80.41,65.62,71.32,72.77,0.15,1.0,0.0,0.0,0.0,Normal
62.88,50.0,63.76,69.84,67.42,68.52,1.0,0.19540064,0.40229969,0.0,0.0,Normal
63.86,50.0,62.58,68.46,66.87,68.65,1.0,0.0,0.5,0.418055147,0.0,Normal
