 Supply Air Temperature, Supply Air Temperature Heating Set Point, Supply Air Temperature Cooling Set Point, Outdoor Air Temperature, Mixed Air Temperature, Return Air Temperature, Outdoor Air Damper Control Signal  , Return Air Damper Control Signal, Exhaust Air Damper Control Signal    , Cooling Coil Valve Control Signal, Heating Coil Valve Control Signal,fault type
52.68,53.13,86,69.21,65.25,63.4,0.15,1,0,0,0.267300436,F2
52.32,53.09,86,69.21,65.24,63.29,0.15,1,0,0,0.293626813,F2
52.22,53.14,86,69.21,65.17,63.2,0.15,1,0,0,0.315163042,F2
52.43,53.15,86,69.21,65.12,63.12,0.15,1,0,0,0.319100437,F2
52.93,53.4,86,69.21,65.12,63.11,0.15,1,0,0,0.31404525,F2
53.59,53.48,86,69.21,65.13,63.1,0.15,1,0,0,0.2836704,F2
54.01,53.31,86,69.21,65.14,63.17,0.15,1,0,0,0.252119164,F2
53.84,53.44,86,69.21,65.15,63.29,0.15,1,0,0,0.242348255,F2
53.46,53.51,86,69.21,65.15,63.36,0.15,1,0,0,0.261436046,F2
53.19,53.31,86,69.21,65.17,63.41,0.15,1,0,0,0.283023177,F2
53.25,53.71,86,69.21,65.1,63.4,0.15,1,0,0,0.293253731,F2
53.67,53.53,86,69.21,65.09,63.35,0.15,1,0,0,0.25293919,F2
54,53.37,86,69.21,65.07,63.39,0.15,1,0,0,0.216780793,F2
53.92,52.91,86,69.21,65.11,63.5,0.15,1,0,0,0.190743577,F2
53.69,52.49,86,69.21,65.08,63.56,0.15,1,0,0,0.18827131,F2
53.48,52.53,86,68.61,64.96,63.51,0.15,1,0,0,0.185217217,F2
53.4,52.58,86,68.61,64.9,63.48,0.15,1,0,0,0.19695355,F2
53.39,52.15,86,68.61,64.88,63.47,0.15,1,0,0,0.186656594,F2
53.35,52.24,86,68.61,64.79,63.45,0.15,1,0,0,0.185638717,F2
53.11,52.23,86,68.61,64.68,63.44,0.15,1,0,0,0.195712218,F2
52.71,52.23,86,68.61,64.6,63.4,0.15,1,0,0,0.190618638,F2
52.24,52.17,86,68.61,64.6,63.39,0.15,1,0,0,0.211135606,F2
51.73,52.08,86,68.61,64.53,63.28,0.15,1,0,0,0.244022419,F2
51.3,51.82,86,68.61,64.37,63.1,0.15,1,0,0,0.266195025,F2
51.07,52.05,86,68.61,64.2,62.89,0.15,1,0,0,0.297688224,F2
51.35,52.09,86,68.61,64.1,62.78,0.15,1,0,0,0.305905426,F2
52.02,52.25,86,68.61,64.02,62.74,0.15,1,0,0,0.283582525,F2
52.62,52.49,86,68.61,64,62.76,0.15,1,0,0,0.248480276,F2
52.82,52.68,86,68.61,63.99,62.85,0.15,1,0,0,0.242701879,F2
52.75,52.74,86,68.61,64.07,62.94,0.15,1,0,0,0.254513859,F2
52.7,52.86,86,66.64,64.03,62.96,0.15,1,0,0,0.248670391,F2
52.81,52.56,86,66.64,63.98,63.02,0.15,1,0,0,0.239143893,F2
52.91,52.59,86,66.64,63.99,63.05,0.15,1,0,0,0.240016072,F2
53,52.45,86,66.64,64,63.11,0.15,1,0,0,0.216373634,F2
53.05,52.38,86,66.64,64.11,63.15,0.15,1,0,0,0.217381793,F2
53.03,52.31,86,66.64,64.23,63.19,0.15,1,0,0,0.20458029,F2
53.04,52.39,86,66.64,64.27,63.18,0.15,1,0,0,0.19000606,F2
53.06,52.19,86,66.64,64.29,63.14,0.15,1,0,0,0.182769818,F2
53.13,52.13,86,66.64,64.34,63.14,0.15,1,0,0,0.178428463,F2
53.2,52.12,86,66.64,64.36,63.18,0.15,1,0,0,0.155872822,F2
53.09,51.69,86,66.64,64.33,63.18,0.15,1,0,0,0.146869939,F2
52.77,51.75,86,66.64,64.34,63.15,0.15,1,0,0,0.162143697,F2
52.37,51.84,86,66.64,64.34,63.13,0.15,1,0,0,0.180760649,F2
51.9,51.67,86,66.64,64.35,63.09,0.15,1,0,0,0.188781594,F2
51.41,51.44,86,66.64,64.27,62.99,0.15,1,0,0,0.212327013,F2
50.91,51.07,86,66.62,64.05,62.83,0.15,1,0,0,0.237362208,F2
50.53,51.45,86,66.62,63.88,62.64,0.15,1,0,0,0.277826572,F2
50.59,51.58,86,66.62,63.78,62.5,0.15,1,0,0,0.289458462,F2
51.13,51.62,86,66.62,63.69,62.38,0.15,1,0,0,0.270767886,F2
51.71,51.49,86,66.62,63.74,62.37,0.15,1,0,0,0.253591262,F2
52,52.01,86,66.62,63.77,62.41,0.15,1,0,0,0.243705375,F2
52.03,52.35,86,66.62,63.81,62.48,0.15,1,0,0,0.24757956,F2
52,52.53,86,66.62,63.86,62.53,0.15,1,0,0,0.250161474,F2
52.02,52.39,86,66.62,63.85,62.53,0.15,1,0,0,0.24948904,F2
52.08,52.54,86,66.62,63.88,62.55,0.15,1,0,0,0.251321638,F2
52.21,52.48,86,66.62,63.97,62.61,0.15,1,0,0,0.24593745,F2
52.37,52.37,86,66.62,63.98,62.62,0.15,1,0,0,0.236708496,F2
52.55,52.16,86,66.62,64,62.65,0.15,1,0,0,0.208151578,F2
52.66,52.19,86,66.62,64.1,62.74,0.15,1,0,0,0.203044408,F2
52.72,52.29,86,66.62,64.22,62.8,0.15,1,0,0,0.19514931,F2
52.82,51.99,86,67.71,64.27,62.84,0.15,1,0,0,0.185499004,F2
52.93,52.09,86,67.71,64.33,62.88,0.15,1,0,0,0.16894478,F2
53.02,51.72,86,67.71,64.33,62.91,0.15,1,0,0,0.151594637,F2
52.93,51.73,86,67.71,64.34,62.91,0.15,1,0,0,0.128978463,F2
52.62,51.37,86,67.71,64.35,62.91,0.15,1,0,0,0.118656176,F2
52.2,51.17,86,67.71,64.26,62.91,0.15,1,0,0,0.137995201,F2
51.73,51.2,86,67.71,64.28,62.83,0.15,1,0,0,0.165086662,F2
51.23,51.07,86,67.71,64.19,62.74,0.15,1,0,0,0.195175409,F2
50.72,50.94,86,67.71,64.11,62.67,0.15,1,0,0,0.215851697,F2
50.33,51.15,86,67.71,63.95,62.48,0.15,1,0,0,0.261163479,F2
50.27,51.52,86,67.71,63.83,62.3,0.15,1,0,0,0.291882682,F2
50.62,51.5,86,67.71,63.72,62.23,0.15,1,0,0,0.285296364,F2
51.18,51.95,86,67.71,63.6,62.13,0.15,1,0,0,0.277978789,F2
51.69,52.06,86,67.71,63.57,62.12,0.15,1,0,0,0.259829058,F2
52.13,51.9,86,67.71,63.57,62.15,0.15,1,0,0,0.227204985,F2
52.25,52.19,86,67.1,63.6,62.27,0.15,1,0,0,0.226257981,F2
52.16,52.29,86,67.1,63.66,62.37,0.15,1,0,0,0.238904036,F2
52.05,52.38,86,67.1,63.66,62.41,0.15,1,0,0,0.245746335,F2
52.08,52.39,86,67.1,63.69,62.43,0.15,1,0,0,0.25385773,F2
52.22,52.28,86,67.1,63.74,62.48,0.15,1,0,0,0.2407184,F2
52.42,52.18,86,67.1,63.84,62.49,0.15,1,0,0,0.217984452,F2
52.59,52.35,86,67.1,63.93,62.57,0.15,1,0,0,0.210202447,F2
52.69,52.29,86,67.1,63.95,62.59,0.15,1,0,0,0.203838871,F2
52.82,52.55,86,67.1,64.04,62.67,0.15,1,0,0,0.18745504,F2
52.94,52.32,86,67.1,64.12,62.77,0.15,1,0,0,0.180837365,F2
52.99,52.13,86,67.1,64.18,62.87,0.15,1,0,0,0.16350005,F2
52.83,51.94,86,67.1,64.17,62.85,0.15,1,0,0,0.1590936,F2
52.5,51.77,86,67.1,64.2,62.81,0.15,1,0,0,0.164853685,F2
52.08,51.63,86,67.1,64.24,62.81,0.15,1,0,0,0.180863243,F2
51.6,51.72,86,67.1,64.2,62.72,0.15,1,0,0,0.210887817,F2
51.07,51.25,86,67.95,64.12,62.55,0.15,1,0,0,0.233331285,F2
50.65,51.78,86,67.95,64.02,62.41,0.15,1,0,0,0.268098491,F2
50.54,51.67,86,67.95,63.87,62.23,0.15,1,0,0,0.287245628,F2
50.81,51.68,86,67.95,63.87,62.12,0.15,1,0,0,0.285803412,F2
51.28,52.06,86,67.95,63.93,62.05,0.15,1,0,0,0.275606931,F2
51.69,52.04,86,67.95,63.99,62.09,0.15,1,0,0,0.25977967,F2
52.04,52.04,86,67.95,64.02,62.2,0.15,1,0,0,0.245973787,F2
52.15,52.25,86,67.95,63.95,62.27,0.15,1,0,0,0.235798847,F2
52.11,52.5,86,67.95,63.87,62.29,0.15,1,0,0,0.238765421,F2
52.12,52.72,86,67.95,63.89,62.36,0.15,1,0,0,0.25593145,F2
52.2,52.4,86,67.95,63.9,62.35,0.15,1,0,0,0.247226268,F2
52.36,52.4,86,67.95,63.95,62.42,0.15,1,0,0,0.240151427,F2
52.58,52.54,86,67.95,64.01,62.46,0.15,1,0,0,0.232188427,F2
52.79,52.45,86,67.95,63.96,62.49,0.15,1,0,0,0.203809192,F2
52.88,52.3,86,67.95,63.94,62.52,0.15,1,0,0,0.197111363,F2
52.9,51.9,86,67.55,63.96,62.55,0.15,1,0,0,0.186295325,F2
52.94,52.01,86,67.55,63.93,62.6,0.15,1,0,0,0.166204168,F2
53.01,52,86,67.55,63.92,62.66,0.15,1,0,0,0.150814975,F2
52.94,52,86,67.55,63.98,62.69,0.15,1,0,0,0.144205397,F2
52.69,51.76,86,67.55,64.02,62.68,0.15,1,0,0,0.150334912,F2
52.28,51.44,86,67.55,63.97,62.59,0.15,1,0,0,0.168880025,F2
51.78,51.94,86,67.55,63.94,62.56,0.15,1,0,0,0.199275674,F2
51.27,51.87,86,67.55,63.89,62.46,0.15,1,0,0,0.233332431,F2
50.8,51.97,86,67.55,63.8,62.31,0.15,1,0,0,0.268819066,F2
50.56,52.07,86,67.55,63.78,62.22,0.15,1,0,0,0.296232855,F2
50.82,52.07,86,67.55,63.73,62.13,0.15,1,0,0,0.312813105,F2
51.42,52.41,86,67.55,63.65,62.07,0.15,1,0,0,0.310922974,F2
52.28,52.55,86,67.55,63.65,62.03,0.15,1,0,0,0.271042793,F2
52.83,52.69,86,67.55,63.66,62.07,0.15,1,0,0,0.222648893,F2
52.72,52.45,86,67.55,63.72,62.19,0.15,1,0,0,0.215294994,F2
52.3,52.68,86,67.62,63.79,62.29,0.15,1,0,0,0.238438691,F2
52.01,52.7,86,67.62,63.81,62.33,0.15,1,0,0,0.262073167,F2
52.04,52.54,86,67.62,63.76,62.27,0.15,1,0,0,0.26716486,F2
52.37,52.57,86,67.62,63.73,62.27,0.15,1,0,0,0.251684335,F2
52.77,52.66,86,67.62,63.72,62.29,0.15,1,0,0,0.224788907,F2
52.97,52.35,86,67.62,63.74,62.36,0.15,1,0,0,0.190750875,F2
52.94,52.49,86,67.62,63.82,62.47,0.15,1,0,0,0.206765616,F2
52.9,52.57,86,67.62,63.91,62.57,0.15,1,0,0,0.205586134,F2
52.92,52.47,86,67.62,63.84,62.52,0.15,1,0,0,0.208596341,F2
53.01,52.73,86,67.62,63.79,62.52,0.15,1,0,0,0.20999359,F2
53.12,52.56,86,67.62,63.83,62.58,0.15,1,0,0,0.197765868,F2
53.07,52.37,86,67.62,63.87,62.62,0.15,1,0,0,0.177124946,F2
52.82,52.38,86,67.62,63.86,62.61,0.15,1,0,0,0.182556762,F2
52.39,52.56,86,67.62,63.82,62.55,0.15,1,0,0,0.219291695,F2
51.9,52.46,86,67.62,63.74,62.51,0.15,1,0,0,0.242126885,F2
51.43,52.27,86,66.89,63.68,62.42,0.15,1,0,0,0.270643151,F2
51.12,52.32,86,66.89,63.58,62.29,0.15,1,0,0,0.30110155,F2
51.24,52.67,86,66.89,63.49,62.07,0.15,1,0,0,0.317879387,F2
51.78,52.92,86,66.89,63.42,62.05,0.15,1,0,0,0.312260897,F2
52.5,53.17,86,66.89,63.37,62.05,0.15,1,0,0,0.289656457,F2
53.06,53.02,86,66.89,63.36,62.11,0.15,1,0,0,0.251697308,F2
53.12,53.33,86,66.89,63.37,62.18,0.15,1,0,0,0.24638281,F2
52.9,53.28,86,66.89,63.43,62.25,0.15,1,0,0,0.25068288,F2
52.71,53.37,86,66.89,63.53,62.29,0.15,1,0,0,0.272242937,F2
52.67,53.42,86,66.89,63.55,62.28,0.15,1,0,0,0.279319838,F2
52.83,53.43,86,66.89,63.57,62.32,0.15,1,0,0,0.277970079,F2
53.12,53.29,86,66.89,63.6,62.38,0.15,1,0,0,0.269514543,F2
53.43,53.14,86,66.89,63.65,62.46,0.15,1,0,0,0.256845323,F2
53.63,53.11,86,66.89,63.72,62.51,0.15,1,0,0,0.235623791,F2
53.65,53.18,86,66.89,63.74,62.58,0.15,1,0,0,0.222654797,F2
53.58,53.25,86,66.82,63.72,62.6,0.15,1,0,0,0.227442396,F2
53.55,53.51,86,66.82,63.71,62.59,0.15,1,0,0,0.234607653,F2
53.59,53.34,86,66.82,63.74,62.63,0.15,1,0,0,0.231325707,F2
53.58,53.6,86,66.82,63.84,62.67,0.15,1,0,0,0.242733266,F2
53.41,53.27,86,66.82,63.91,62.68,0.15,1,0,0,0.233698753,F2
53.1,53.47,86,66.82,63.88,62.57,0.15,1,0,0,0.250939008,F2
52.7,53.33,86,66.82,63.89,62.55,0.15,1,0,0,0.26758914,F2
52.33,53.42,86,66.82,63.81,62.41,0.15,1,0,0,0.295858921,F2
52.23,53.6,86,66.82,63.74,62.34,0.15,1,0,0,0.318614716,F2
52.53,53.71,86,66.82,63.66,62.25,0.15,1,0,0,0.329024829,F2
53.11,53.93,86,66.82,63.64,62.25,0.15,1,0,0,0.319251303,F2
53.69,53.93,86,66.82,63.63,62.29,0.15,1,0,0,0.292139529,F2
54.12,54.47,86,66.82,63.66,62.41,0.15,1,0,0,0.280063317,F2
54.28,54.55,86,66.82,63.8,62.57,0.15,1,0,0,0.271208315,F2
54.12,54.56,86,66.82,63.87,62.65,0.15,1,0,0,0.290995425,F2
54.01,54.56,86,68.25,63.89,62.67,0.15,1,0,0,0.305934671,F2
54.25,54.48,86,68.25,63.94,62.67,0.15,1,0,0,0.302494222,F2
54.65,54.81,86,68.25,63.97,62.73,0.15,1,0,0,0.28533749,F2
55.02,54.8,86,68.25,64.01,62.84,0.15,1,0,0,0.251865354,F2
55.05,54.64,86,68.25,64.08,62.94,0.15,1,0,0,0.238412675,F2
54.79,54.83,86,68.25,64.19,63.03,0.15,1,0,0,0.26203777,F2
54.59,54.94,86,68.25,64.25,63.01,0.15,1,0,0,0.283391405,F2
54.62,54.86,86,68.25,64.26,63.05,0.15,1,0,0,0.29320355,F2
54.9,54.6,86,68.25,64.2,63.1,0.15,1,0,0,0.28547332,F2
55.32,55.49,86,68.25,64.22,63.15,0.15,1,0,0,0.276329228,F2
55.57,55.02,86,68.25,64.19,63.21,0.15,1,0,0,0.249214067,F2
55.34,55.27,86,68.25,64.19,63.27,0.15,1,0,0,0.26210256,F2
54.81,55.32,86,68.25,64.16,63.26,0.15,1,0,0,0.289920101,F2
54.37,55.51,86,68.25,64.08,63.17,0.15,1,0,0,0.329175557,F2
54.49,55.54,86,68.25,63.98,63.12,0.15,1,0,0,0.342796945,F2
55.03,55.66,86,67,63.97,63.07,0.15,1,0,0,0.327985823,F2
55.54,55.71,86,67,63.94,63.08,0.15,1,0,0,0.315051694,F2
55.77,56.53,86,67,63.93,63.13,0.15,1,0,0,0.327947663,F2
55.84,56.56,86,67,64.03,63.25,0.15,1,0,0,0.335461447,F2
56.07,56.79,86,67,64.06,63.28,0.15,1,0,0,0.343477694,F2
56.5,57,86,67,64.09,63.33,0.15,1,0,0,0.331722415,F2
56.96,57.22,86,67,64.29,63.55,0.15,1,0,0,0.322234827,F2
57.37,57.76,86,67,64.44,63.73,0.15,1,0,0,0.309245403,F2
57.53,57.51,86,67,64.55,63.85,0.15,1,0,0,0.30376715,F2
57.43,57.45,86,67,64.6,63.93,0.15,1,0,0,0.30388406,F2
57.28,57.91,86,67,64.57,64.02,0.15,1,0,0,0.328162672,F2
57.34,57.86,86,67,64.6,64.1,0.15,1,0,0,0.346314368,F2
57.84,58.38,86,67,64.69,64.12,0.15,1,0,0,0.335701231,F2
58.55,58.13,86,67,64.75,64.23,0.15,1,0,0,0.292865159,F2
58.79,58.51,86,67,64.78,64.34,0.15,1,0,0,0.267696284,F2
58.43,58.51,86,66.12,64.86,64.47,0.15,1,0,0,0.288274434,F2
57.98,58.5,86,66.12,64.84,64.48,0.15,1,0,0,0.326200062,F2
57.97,58.5,86,66.12,64.82,64.49,0.15,1,0,0,0.337866988,F2
58.3,58.22,86,66.12,64.85,64.57,0.15,1,0,0,0.318836788,F2
58.43,58.63,86,66.12,64.86,64.6,0.15,1,0,0,0.301430133,F2
58.18,58.63,86,66.12,64.83,64.62,0.15,1,0,0,0.318882361,F2
57.69,58.67,86,66.12,64.76,64.61,0.15,1,0,0,0.346416163,F2
57.52,58.82,86,66.12,64.71,64.55,0.15,1,0,0,0.383694833,F2
58.14,58.89,86,66.12,64.68,64.54,0.15,1,0,0,0.370091195,F2
58.99,59.05,86,66.12,64.73,64.61,0.15,1,0,0,0.326320443,F2
59.12,59.38,86,66.12,64.8,64.71,0.15,1,0,0,0.309734044,F2
58.62,59.49,86,66.12,64.88,64.79,0.15,1,0,0,0.354112243,F2
58.6,59.59,86,66.12,64.96,64.84,0.15,1,0,0,0.386766898,F2
59.57,59.72,86,66.12,65.03,64.91,0.15,1,0,0,0.348532337,F2
60.21,59.71,86,66.12,65.06,65.02,0.15,1,0,0,0.30442933,F2
59.87,59.9,86,65.28,65.12,65.13,0.15,1,0,0,0.303816443,F2
59.16,59.8,86,65.28,65.17,65.14,0.15,1,0,0,0.344959803,F2
59.01,60,86,65.28,65.19,65.14,0.15,1,0,0,0.368779431,F2
59.82,60.05,86,65.28,65.22,65.23,0.15,1,0,0,0.342452746,F2
60.52,60.05,86,65.28,65.38,65.34,0.15,1,0,0,0.290633283,F2
60.3,59.93,86,65.28,65.47,65.43,0.15,1,0,0,0.281183036,F2
59.52,59.66,86,65.28,65.43,65.42,0.15,1,0,0,0.322619825,F2
59.08,59.85,86,65.28,65.39,65.38,0.15,1,0,0,0.354202004,F2
59.28,59.58,86,65.28,65.31,65.32,0.15,1,0,0,0.358900794,F2
59.74,59.71,86,65.28,65.22,65.29,0.15,1,0,0,0.34400567,F2
60,59.89,86,65.28,65.22,65.34,0.15,1,0,0,0.320858133,F2
59.7,59.77,86,65.28,65.25,65.39,0.15,1,0,0,0.318244528,F2
58.98,59.8,86,65.28,65.23,65.35,0.15,1,0,0,0.371795438,F2
59,60.13,86,65.28,65.17,65.28,0.15,1,0,0,0.408632513,F2
60.15,60.13,86,65.28,65.19,65.28,0.15,1,0,0,0.357609984,F2
60.62,60.14,86,64.87,65.3,65.39,0.15,1,0,0,0.309069466,F2
60.05,60.71,86,64.87,65.32,65.44,0.15,1,0,0,0.349296365,F2
59.6,60.13,86,64.87,65.36,65.43,0.15,1,0,0,0.38464623,F2
60.17,60.51,86,64.87,65.42,65.42,0.15,1,0,0,0.369644157,F2
60.97,60.63,86,64.87,65.49,65.53,0.15,1,0,0,0.326437404,F2
60.95,60.32,86,64.87,65.54,65.65,0.15,1,0,0,0.305708178,F2
60.22,60.73,86,64.87,65.61,65.71,0.15,1,0,0,0.348518522,F2
60,60.98,86,64.87,65.61,65.64,0.15,1,0,0,0.396557068,F2
61.05,60.61,86,64.87,65.64,65.63,0.15,1,0,0,0.35415652,F2
61.82,60.88,86,64.87,65.7,65.81,0.15,1,0,0,0.293552462,F2
61.43,60.97,86,64.87,65.73,65.92,0.15,1,0,0,0.288407941,F2
60.64,61.18,86,64.87,65.73,65.93,0.15,1,0,0,0.334037199,F2
60.16,61.12,86,64.87,65.68,65.81,0.15,1,0,0,0.375325397,F2
60.52,61.18,86,64.87,65.62,65.79,0.15,1,0,0,0.381249226,F2
61.27,60.66,86,64.87,65.59,65.84,0.15,1,0,0,0.328751586,F2
61.03,60.88,86,64.67,65.57,65.91,0.15,1,0,0,0.312047467,F2
60.07,60.88,86,64.67,65.47,65.8,0.15,1,0,0,0.38261084,F2
60.01,61.27,86,64.67,65.4,65.7,0.15,1,0,0,0.422507489,F2
61.13,61.25,86,64.67,65.43,65.77,0.15,1,0,0,0.381778335,F2
61.68,61.38,86,64.67,65.46,65.89,0.15,1,0,0,0.340431294,F2
61.14,61.63,86,64.67,65.45,65.94,0.15,1,0,0,0.359982506,F2
60.72,61.74,86,64.67,65.42,65.91,0.15,1,0,0,0.405887518,F2
61.34,61.96,86,64.67,65.39,65.91,0.15,1,0,0,0.406792936,F2
62.31,62.08,86,64.67,65.44,65.98,0.15,1,0,0,0.354018164,F2
62.26,62.1,86,64.67,65.51,66.11,0.15,1,0,0,0.33926122,F2
61.59,62.43,86,64.67,65.54,66.13,0.15,1,0,0,0.378303149,F2
61.55,62.4,86,64.67,65.49,66.09,0.15,1,0,0,0.398118352,F2
62.3,62.32,86,64.67,65.53,66.19,0.15,1,0,0,0.362380516,F2
62.64,62.53,86,64.67,65.58,66.28,0.15,1,0,0,0.340804812,F2
62.21,62.4,86,64.67,65.62,66.28,0.15,1,0,0,0.347064552,F2
61.89,62.31,86,63.6,65.58,66.27,0.15,1,0,0,0.388692779,F2
62.28,62.4,86,63.6,65.58,66.28,0.15,1,0,0,0.382810472,F2
62.85,62.51,86,63.6,65.64,66.36,0.15,1,0,0,0.348195959,F2
62.78,62.46,86,63.6,65.71,66.44,0.15,1,0,0,0.339940825,F2
62.13,62.72,86,63.6,65.76,66.44,0.15,1,0,0,0.373776689,F2
61.71,62.82,86,63.6,65.74,66.34,0.15,1,0,0,0.416100546,F2
62.1,62.89,86,63.6,65.72,66.32,0.15,1,0,0,0.411658828,F2
62.64,62.76,86,63.6,65.71,66.32,0.15,1,0,0,0.377329146,F2
62.53,62.55,86,63.6,65.71,66.38,0.15,1,0,0,0.37384466,F2
62.11,63.06,86,63.6,65.65,66.35,0.15,1,0,0,0.407488955,F2
62.27,63,86,63.6,65.6,66.35,0.15,1,0,0,0.420990557,F2
62.73,62.97,86,63.6,65.58,66.37,0.15,1,0,0,0.405903482,F2
63.14,63.5,86,63.6,65.65,66.43,0.15,1,0,0,0.394583142,F2
63.44,63.68,86,63.6,65.7,66.49,0.15,1,0,0,0.398389385,F2
63.66,63.58,86,63.6,65.78,66.62,0.15,1,0,0,0.382161615,F2
63.69,63.81,86,63.47,65.82,66.71,0.15,1,0,0,0.385418369,F2
63.71,63.66,86,63.47,65.83,66.78,0.15,1,0,0,0.388451718,F2
63.8,63.94,86,63.47,65.86,66.8,0.15,1,0,0,0.379853527,F2
63.85,63.97,86,63.47,65.88,66.86,0.15,1,0,0,0.388842107,F2
63.87,64.23,86,63.47,65.87,66.92,0.15,1,0,0,0.394623989,F2
63.98,64.13,86,63.47,65.87,66.94,0.15,1,0,0,0.39426017,F2
64.2,63.71,86,63.47,65.91,67.04,0.15,1,0,0,0.36267973,F2
64.13,64.15,86,63.47,65.91,67.05,0.15,1,0,0,0.37440461,F2
63.77,64.22,86,63.47,65.87,67.04,0.15,1,0,0,0.396512977,F2
63.59,64.4,86,63.47,65.79,66.96,0.15,1,0,0,0.423098594,F2
63.81,64.13,86,63.47,65.76,66.96,0.15,1,0,0,0.417238039,F2
63.99,64.2,86,63.47,65.8,66.97,0.15,1,0,0,0.406971147,F2
63.94,64.53,86,63.47,65.8,67.01,0.15,1,0,0,0.409052119,F2
63.85,64.75,86,63.47,65.83,67.03,0.15,1,0,0,0.432759776,F2
64.04,64.86,86,63.47,65.83,67.04,0.15,1,0,0,0.429545093,F2
64.36,64.76,86,62.64,65.81,67.04,0.15,1,0,0,0.414070263,F2
64.53,64.84,86,62.64,65.81,67.09,0.15,1,0,0,0.40903691,F2
64.59,64.91,86,62.64,65.88,67.16,0.15,1,0,0,0.410612326,F2
64.69,64.72,86,62.64,65.9,67.23,0.15,1,0,0,0.409982993,F2
64.8,65.1,86,62.64,65.87,67.25,0.15,1,0,0,0.418303879,F2
64.91,65.21,86,62.64,65.92,67.27,0.15,1,0,0,0.410404368,F2
65.07,65.16,86,62.64,65.97,67.34,0.15,1,0,0,0.409762501,F2
65.26,65.53,86,62.64,66.05,67.43,0.15,1,0,0,0.403337509,F2
65.44,65.37,86,62.64,66.1,67.48,0.15,1,0,0,0.394869468,F2
65.5,65.53,86,62.64,66.13,67.58,0.15,1,0,0,0.37869986,F2
65.21,65.67,86,62.64,66.13,67.6,0.15,1,0,0,0.404965604,F2
65.1,65.47,86,62.64,66.12,67.57,0.15,1,0,0,0.419295319,F2
65.22,65.4,86,62.64,66.16,67.62,0.15,1,0,0,0.417124443,F2
65.24,65.59,86,62.64,66.18,67.62,0.15,1,0,0,0.417629529,F2
65.19,65.77,86,62.64,66.16,67.63,0.15,1,0,0,0.437693997,F2
65.26,72.78,86,49.14,66.23,66.68,0.11875,1,0,0,0.298204992,F3
65.18,73.59,86,49.14,65,66.65,0.15,1,0,0,0.443868178,F3
65.06,74.59,86,49.14,64.21,66.61,0.15,1,0,0,0.532549637,F3
65.52,75.12,86,49.14,63.75,66.6,0.15,1,0,0,0.604737519,F3
68.81,75.96,86,49.14,63.66,66.82,0.15,1,0,0,0.551576629,F3
72.21,76.88,86,49.14,63.92,67.48,0.15,1,0,0,0.379529096,F3
72.89,77.29,86,49.14,64.22,68.21,0.15,1,0,0,0.315368198,F3
72.04,77.15,86,49.14,64.42,68.63,0.15,1,0,0,0.36490113,F3
71.53,77.37,86,49.14,64.51,68.82,0.15,1,0,0,0.437990263,F3
72.41,77.37,86,49.14,64.6,69.03,0.15,1,0,0,0.434434436,F3
73.5,77.38,86,49.14,64.87,69.4,0.15,1,0,0,0.372558225,F3
73.6,77.72,86,49.14,65.01,69.72,0.15,1,0,0,0.376488593,F3
73.33,77.38,86,49.14,65.11,69.92,0.15,1,0,0,0.388167379,F3
73.22,77.37,86,49.14,65.21,70.08,0.15,1,0,0,0.415030479,F3
73.6,77.62,86,49.14,65.28,70.22,0.15,1,0,0,0.414163858,F3
74.13,77.68,86,49.33,65.45,70.41,0.15,1,0,0,0.396130124,F3
74.43,77.69,86,49.33,65.68,70.62,0.15,1,0,0,0.380328055,F3
74.47,77.48,86,49.33,65.87,70.81,0.15,1,0,0,0.367528767,F3
74.27,77.21,86,49.33,65.93,70.94,0.15,1,0,0,0.381211617,F3
74.05,77.36,86,49.33,65.89,71.02,0.15,1,0,0,0.397728372,F3
74.1,77.03,86,49.33,65.93,71.06,0.15,1,0,0,0.400781351,F3
74.27,77.07,86,49.33,66.06,71.14,0.15,1,0,0,0.404799888,F3
74.48,77.26,86,49.33,66.18,71.22,0.15,1,0,0,0.412488778,F3
74.76,77.07,86,49.33,66.3,71.34,0.15,1,0,0,0.403423335,F3
75,77.04,86,49.33,66.28,71.47,0.15,1,0,0,0.391576786,F3
75.17,77.18,86,49.33,66.35,71.61,0.15,1,0,0,0.381673907,F3
75.25,77.25,86,49.33,66.49,71.72,0.15,1,0,0,0.38654226,F3
75.19,77,86,49.33,66.58,71.81,0.15,1,0,0,0.386298971,F3
75.13,76.75,86,49.33,66.6,71.89,0.15,1,0,0,0.393053849,F3
75.16,76.62,86,49.33,66.65,71.94,0.15,1,0,0,0.389033848,F3
75.21,76.68,86,49.27,66.71,71.99,0.15,1,0,0,0.386635882,F3
75.28,76.62,86,49.27,66.7,72.06,0.15,1,0,0,0.377728053,F3
75.28,76.6,86,49.27,66.78,72.11,0.15,1,0,0,0.364060659,F3
75.23,76.73,86,49.27,66.76,72.16,0.15,1,0,0,0.369941918,F3
75.19,76.56,86,49.27,66.8,72.19,0.15,1,0,0,0.371739787,F3
75.16,75.91,86,49.27,66.77,72.23,0.15,1,0,0,0.365094404,F3
75.04,75.78,86,49.27,66.81,72.26,0.15,1,0,0,0.361957792,F3
74.84,75.82,86,49.27,66.82,72.26,0.15,1,0,0,0.364126308,F3
74.67,75.73,86,49.27,66.8,72.27,0.15,1,0,0,0.368395756,F3
