Supply Air Temperature,Supply Air Temperature Heating Set Point,Supply Air Temperature Cooling Set Point,Outdoor Air Temperature,Mixed Air Temperature,Return Air Temperature,Supply Air Fan Speed Control Signal,Outdoor Air Damper Control Signal,Return Air Damper Control Signal,Exhaust Air Damper Control Signal,Cooling Coil Valve Control Signal,Heating Coil Valve Control Signal,fault type
74.88,53.04,55.04,77.71,83.6,82.06,0.5,0.1,1,0.1,1,0,F2
74.72,53.04,55.04,77.46,83.52,81.99,0.5,0.1,1,0.1,1,0,F2
74.6,53.04,55.04,77.93,83.48,81.93,0.5,0.1,1,0.1,1,0,F2
74.48,53.04,55.04,77.97,83.42,81.85,0.5,0.1,1,0.1,1,0,F2
74.34,53.04,55.04,78.07,83.38,81.78,0.5,0.1,1,0.1,1,0,F2
74.21,53.04,55.04,78.22,83.31,81.68,0.5,0.1,1,0.1,1,0,F2
74.08,53.04,55.04,77.5,83.25,81.63,0.5,0.1,1,0.1,1,0,F2
73.96,53.04,55.04,77.27,83.15,81.55,0.5,0.1,1,0.1,1,0,F2
73.86,53.04,55.04,77.02,83.06,81.47,0.5,0.1,1,0.1,1,0,F2
73.84,53.04,55.04,77.36,83.06,81.44,0.5,0.1,1,0.1,1,0,F2
73.85,53.04,55.04,77.63,83.01,81.36,0.5,0.1,1,0.1,1,0,F2
73.83,53.04,55.04,77.73,82.99,81.38,0.5,0.1,1,0.1,1,0,F2
73.75,53.04,55.04,76.86,82.96,81.38,0.5,0.1,1,0.1,1,0,F2
73.68,53.04,55.04,76.44,82.86,81.33,0.5,0.1,1,0.1,1,0,F2
73.61,53.04,55.04,77.09,82.81,81.22,0.5,0.1,1,0.1,1,0,F2
73.62,53.04,55.04,77.74,82.79,81.14,0.5,0.1,1,0.1,1,0,F2
73.7,53.04,55.04,77.1,82.81,81.17,0.5,0.1,1,0.1,1,0,F2
73.82,53.04,55.04,77.96,82.79,81.09,0.5,0.1,1,0.1,1,0,F2
73.95,53.04,55.04,77.27,82.8,81.13,0.5,0.1,1,0.1,1,0,F2
74.1,53.04,55.04,77.01,82.81,81.18,0.5,0.1,1,0.1,1,0,F2
74.31,53.04,55.04,77.99,82.87,81.21,0.5,0.1,1,0.1,1,0,F2
74.58,53.04,55.04,77.46,82.87,81.2,0.5,0.1,1,0.1,1,0,F2
74.89,53.04,55.04,77.67,82.9,81.23,0.5,0.1,1,0.1,1,0,F2
75.23,53.04,55.04,77.67,82.94,81.3,0.5,0.1,1,0.1,1,0,F2
75.56,53.04,55.04,77.62,83.03,81.43,0.5,0.1,1,0.1,1,0,F2
75.92,53.04,55.04,77.33,83.12,81.58,0.5,0.1,1,0.1,1,0,F2
76.24,53.04,55.04,77.48,83.18,81.72,0.5,0.1,1,0.1,1,0,F2
76.57,53.04,55.04,76.46,83.23,81.86,0.5,0.1,1,0.1,1,0,F2
76.9,53.04,55.04,77.12,83.33,82.03,0.5,0.1,1,0.1,1,0,F2
77.21,53.04,55.04,76.94,83.39,82.18,0.5,0.1,1,0.1,1,0,F2
77.52,53.04,55.04,75.79,83.43,82.36,0.5,0.1,1,0.1,1,0,F2
77.82,53.04,55.04,76,83.54,82.58,0.5,0.1,1,0.1,1,0,F2
78.12,53.04,55.04,75.73,83.63,82.69,0.5,0.1,1,0.1,1,0,F2
78.42,53.04,55.04,76.42,83.71,82.81,0.5,0.1,1,0.1,1,0,F2
78.7,53.04,55.04,75,83.77,83,0.5,0.1,1,0.1,1,0,F2
78.98,53.04,55.04,75.65,83.87,83.16,0.5,0.1,1,0.1,1,0,F2
79.25,53.04,55.04,74.77,83.92,83.32,0.5,0.1,1,0.1,1,0,F2
79.5,53.04,55.04,75.13,84.01,83.5,0.5,0.1,1,0.1,1,0,F2
79.76,53.04,55.04,74.86,84.11,83.64,0.5,0.1,1,0.1,1,0,F2
80,53.04,55.04,75.46,84.25,83.75,0.5,0.1,1,0.1,1,0,F2
80.19,53.04,55.04,75.47,84.37,83.9,0.5,0.1,1,0.1,1,0,F2
80.19,53.04,55.04,75.41,84.45,84.06,0.5,0.1,1,0.1,1,0,F2
80.03,53.04,55.04,74.19,84.46,84.17,0.5,0.1,1,0.1,1,0,F2
79.77,53.04,55.04,75.09,84.47,84.21,0.5,0.1,1,0.1,1,0,F2
79.51,53.04,55.04,74.9,84.47,84.2,0.5,0.1,1,0.1,1,0,F2
79.22,53.04,55.04,74.24,84.41,84.13,0.5,0.1,1,0.1,1,0,F2
78.95,53.04,55.04,74.77,84.37,84.09,0.5,0.1,1,0.1,1,0,F2
78.71,53.04,55.04,75.09,84.36,84.07,0.5,0.1,1,0.1,1,0,F2
78.46,53.04,55.04,74.59,84.33,84.02,0.5,0.1,1,0.1,1,0,F2
78.21,53.04,55.04,73.96,84.26,83.95,0.5,0.1,1,0.1,1,0,F2
77.97,53.04,55.04,74.42,84.15,83.82,0.5,0.1,1,0.1,1,0,F2
77.75,53.04,55.04,74.53,84.13,83.74,0.5,0.1,1,0.1,1,0,F2
77.54,53.04,55.04,75.01,84.09,83.66,0.5,0.1,1,0.1,1,0,F2
77.33,53.04,55.04,74.75,84.04,83.6,0.5,0.1,1,0.1,1,0,F2
77.14,53.04,55.04,75.11,83.99,83.49,0.5,0.1,1,0.1,1,0,F2
76.94,53.04,55.04,74.52,83.87,83.39,0.5,0.1,1,0.1,1,0,F2
76.73,53.04,55.04,73.44,83.71,83.32,0.5,0.1,1,0.1,1,0,F2
76.55,53.04,55.04,73.33,83.59,83.21,0.5,0.1,1,0.1,1,0,F2
76.37,53.04,55.04,73.54,83.53,83.15,0.5,0.1,1,0.1,1,0,F2
76.19,53.04,55.04,74.36,83.51,83.09,0.5,0.1,1,0.1,1,0,F2
76.03,53.04,55.04,74.57,83.45,82.99,0.5,0.1,1,0.1,1,0,F2
75.87,53.04,55.04,73.91,83.37,82.89,0.5,0.1,1,0.1,1,0,F2
75.7,53.04,55.04,73.42,83.27,82.8,0.5,0.1,1,0.1,1,0,F2
75.53,53.04,55.04,73.74,83.18,82.79,0.5,0.1,1,0.1,1,0,F2
75.37,53.04,55.04,72.4,83.05,82.71,0.5,0.1,1,0.1,1,0,F2
75.19,53.04,55.04,71.78,82.89,82.63,0.5,0.1,1,0.1,1,0,F2
75.03,53.04,55.04,72.91,82.81,82.54,0.5,0.1,1,0.1,1,0,F2
74.85,53.04,55.04,72.74,82.74,82.39,0.5,0.1,1,0.1,1,0,F2
74.67,53.04,55.04,72.58,82.64,82.26,0.5,0.1,1,0.1,1,0,F2
74.5,53.04,55.04,72.38,82.56,82.17,0.5,0.1,1,0.1,1,0,F2
74.34,53.04,55.04,72.22,82.48,82.07,0.5,0.1,1,0.1,1,0,F2
74.18,53.04,55.04,72.32,82.41,81.99,0.5,0.1,1,0.1,1,0,F2
74.01,53.04,55.04,71.47,82.31,81.97,0.5,0.1,1,0.1,1,0,F2
73.84,53.04,55.04,71.66,82.19,81.88,0.5,0.1,1,0.1,1,0,F2
73.68,53.04,55.04,71.69,82.09,81.76,0.5,0.1,1,0.1,1,0,F2
73.5,53.04,55.04,71.37,81.99,81.66,0.5,0.1,1,0.1,1,0,F2
73.32,53.04,55.04,72.36,81.9,81.54,0.5,0.1,1,0.1,1,0,F2
73.16,53.04,55.04,71.93,81.85,81.47,0.5,0.1,1,0.1,1,0,F2
72.98,53.04,55.04,71.85,81.79,81.41,0.5,0.1,1,0.1,1,0,F2
72.82,53.04,55.04,71.62,81.7,81.34,0.5,0.1,1,0.1,1,0,F2
72.7,53.04,55.04,70.86,81.58,81.23,0.5,0.1,1,0.1,1,0,F2
72.72,53.04,55.04,71.02,81.49,81.14,0.5,0.1,1,0.1,1,0,F2
72.92,53.04,55.04,71.28,81.41,81.06,0.5,0.27,0.83,0.25,1,0,F2
73.17,53.04,55.04,70.5,80.56,81.04,0.5,1,0,0.9,1,0,F2
73.45,53.04,55.04,70.71,78.63,81.03,0.5,1,0,0.9,1,0,F2
74.02,53.04,55.04,69.93,75.11,81.07,0.5,1,0,0.9,1,0,F2
74.78,53.04,55.04,69.52,72.65,81.12,0.5,1,0,0.9,1,0,F2
75.42,53.04,55.04,69.54,71.68,81.2,0.5,1,0,0.9,1,0,F2
75.93,53.04,55.04,69.77,71.47,81.28,0.5,1,0,0.9,1,0,F2
76.41,53.04,55.04,70.17,71.63,81.36,0.5,1,0,0.9,1,0,F2
76.79,53.04,55.04,70.14,71.39,81.48,0.5,1,0,0.9,1,0,F2
77.14,53.04,55.04,69.61,71.31,81.64,0.5,1,0,0.9,1,0,F2
77.48,53.04,55.04,70.26,71.37,81.78,0.5,1,0,0.9,1,0,F2
77.75,53.04,55.04,69.91,71.13,81.9,0.5,1,0,0.9,1,0,F2
78.04,53.04,55.04,69.46,70.91,82.02,0.5,1,0,0.9,1,0,F2
78.3,53.04,55.04,69.03,70.77,82.13,0.5,1,0,0.9,1,0,F2
78.56,53.04,55.04,70.04,71.16,82.26,0.5,1,0,0.9,1,0,F2
78.79,53.04,55.04,70.2,70.83,82.35,0.5,1,0,0.9,1,0,F2
78.99,53.04,55.04,68.54,70.39,82.45,0.5,1,0,0.9,1,0,F2
79.18,53.04,55.04,68.17,70.42,82.55,0.5,1,0,0.9,1,0,F2
79.38,53.04,55.04,69.78,70.48,82.65,0.5,1,0,0.9,1,0,F2
79.56,53.04,55.04,68.81,70.6,82.75,0.5,1,0,0.9,1,0,F2
79.73,53.04,55.04,69.12,70.27,82.86,0.5,1,0,0.9,1,0,F2
79.89,53.04,55.04,68.23,70.34,82.93,0.5,1,0,0.9,1,0,F2
80.05,53.04,55.04,69.25,70.41,82.99,0.5,1,0,0.9,1,0,F2
80.2,53.04,55.04,69.3,70.64,83.07,0.5,1,0,0.9,1,0,F2
80.34,53.04,55.04,69.72,70.45,83.15,0.5,1,0,0.9,1,0,F2
80.39,53.04,55.04,67.85,70.15,83.23,0.5,1,0,0.9,1,0,F2
80.25,53.04,55.04,69.07,70.39,83.29,0.5,1,0,0.9,1,0,F2
79.99,53.04,55.04,69.26,70.49,83.34,0.5,1,0,0.9,1,0,F2
79.67,53.04,55.04,69.35,70.45,83.37,0.5,1,0,0.9,1,0,F2
79.34,53.04,55.04,68.72,70.13,83.41,0.5,1,0,0.9,1,0,F2
79,53.04,55.04,67.55,69.58,83.44,0.5,1,0,0.9,1,0,F2
78.65,53.04,55.04,67.03,69.22,83.44,0.5,1,0,0.9,1,0,F2
78.32,53.04,55.04,67.12,69.04,83.42,0.5,1,0,0.9,1,0,F2
78,53.04,55.04,67.5,69.31,83.38,0.5,1,0,0.9,1,0,F2
77.71,53.04,55.04,68.54,69.55,83.34,0.5,1,0,0.9,1,0,F2
77.41,53.04,55.04,68.18,69.52,83.28,0.5,1,0,0.9,1,0,F2
77.09,53.04,55.04,67.99,69.51,83.23,0.5,1,0,0.9,1,0,F2
76.8,53.04,55.04,68.22,69.51,83.17,0.5,1,0,0.9,1,0,F2
76.49,53.04,55.04,67.73,69.53,83.1,0.5,1,0,0.9,1,0,F2
76.23,53.04,55.04,68.41,69.64,83.02,0.5,1,0,0.9,1,0,F2
76.12,53.04,55.04,68.6,70,82.93,0.5,1,0,0.9,1,0,F2
76.21,53.04,55.04,69.44,70.16,82.84,0.5,1,0,0.9,1,0,F2
76.38,53.04,55.04,68.37,69.87,82.79,0.5,1,0,0.9,1,0,F2
76.59,53.04,55.04,68.46,69.92,82.73,0.5,1,0,0.9,1,0,F2
76.83,53.04,55.04,68.8,69.89,82.68,0.5,1,0,0.9,1,0,F2
77.03,53.04,55.04,68.1,69.73,82.64,0.5,1,0,0.9,1,0,F2
77.25,53.04,55.04,68.75,70.06,82.57,0.5,1,0,0.9,1,0,F2
77.44,53.04,55.04,69.01,69.8,82.55,0.5,1,0,0.9,1,0,F2
77.61,53.04,55.04,67.12,69.4,82.53,0.5,1,0,0.9,1,0,F2
77.83,53.04,55.04,67.67,69.45,82.53,0.5,1,0,0.9,1,0,F2
78.08,53.04,55.04,68.77,70.03,82.53,0.5,1,0,0.9,1,0,F2
78.36,53.04,55.04,70.4,70.63,82.52,0.5,1,0,0.9,1,0,F2
78.59,53.04,55.04,69.76,70.67,82.55,0.5,1,0,0.9,1,0,F2
78.77,53.04,55.04,69.25,70.51,82.61,0.5,1,0,0.9,1,0,F2
78.95,53.04,55.04,69.24,70.49,82.64,0.5,1,0,0.9,1,0,F2
79.12,53.04,55.04,69.2,70.57,82.66,0.5,1,0,0.9,1,0,F2
79.31,53.04,55.04,70.11,70.95,82.71,0.5,1,0,0.9,1,0,F2
79.52,53.04,55.04,70.71,71.23,82.79,0.5,1,0,0.9,1,0,F2
79.71,53.04,55.04,70.27,71.31,82.85,0.5,1,0,0.9,1,0,F2
79.88,53.04,55.04,70.81,71.55,82.89,0.5,1,0,0.9,1,0,F2
80.03,53.04,55.04,70.71,71.57,82.96,0.5,1,0,0.9,1,0,F2
80.17,53.04,55.04,70.74,71.37,83.02,0.5,1,0,0.9,1,0,F2
80.29,53.04,55.04,69.88,71.36,83.07,0.5,1,0,0.9,1,0,F2
80.4,53.04,55.04,69.99,70.98,83.1,0.5,1,0,0.9,1,0,F2
80.51,53.04,55.04,69.39,70.94,83.15,0.5,1,0,0.9,1,0,F2
80.61,53.04,55.04,69.83,70.99,83.22,0.5,1,0,0.9,1,0,F2
80.71,53.04,55.04,69.95,71.1,83.29,0.5,1,0,0.9,1,0,F2
80.82,53.04,55.04,70.18,71.16,83.33,0.5,1,0,0.9,1,0,F2
80.92,53.04,55.04,70.07,71.22,83.36,0.5,1,0,0.9,1,0,F2
81.01,53.04,55.04,70.34,71.33,83.42,0.5,1,0,0.9,1,0,F2
81.09,53.04,55.04,70.1,71.23,83.45,0.5,1,0,0.9,1,0,F2
81.17,53.04,55.04,69.8,71.13,83.5,0.5,1,0,0.9,1,0,F2
81.25,53.04,55.04,70.2,71.36,83.52,0.5,1,0,0.9,1,0,F2
81.32,53.04,55.04,70.29,71.06,83.58,0.5,1,0,0.9,1,0,F2
81.37,53.04,55.04,69,70.79,83.62,0.5,1,0,0.9,1,0,F2
81.42,53.04,55.04,69.31,70.58,83.65,0.5,1,0,0.9,1,0,F2
81.47,53.04,55.04,68.74,70.32,83.7,0.5,1,0,0.9,1,0,F2
81.51,53.04,55.04,68.65,70.14,83.72,0.5,1,0,0.9,1,0,F2
81.53,53.04,55.04,67.89,69.74,83.75,0.5,1,0,0.9,1,0,F2
81.57,53.04,55.04,67.51,69.64,83.8,0.5,1,0,0.9,1,0,F2
81.62,53.04,55.04,68.6,69.87,83.83,0.5,1,0,0.9,1,0,F2
81.67,53.04,55.04,68.49,69.92,83.86,0.5,1,0,0.9,1,0,F2
81.7,53.04,55.04,68.23,69.82,83.88,0.5,1,0,0.9,1,0,F2
81.73,53.04,55.04,68.15,69.72,83.91,0.5,1,0,0.9,1,0,F2
81.77,53.04,55.04,68.16,69.88,83.94,0.5,1,0,0.9,1,0,F2
81.8,53.04,55.04,68.67,69.65,83.96,0.5,1,0,0.9,1,0,F2
81.82,53.04,55.04,66.91,69.27,83.98,0.5,1,0,0.9,1,0,F2
81.83,53.04,55.04,67.41,69.29,83.99,0.5,1,0,0.9,1,0,F2
81.86,53.04,55.04,67.96,69.21,84.01,0.5,1,0,0.9,1,0,F2
81.88,53.04,55.04,67.23,69.13,84,0.5,1,0,0.9,1,0,F2
81.88,53.04,55.04,67.55,69.04,84.02,0.5,1,0,0.9,1,0,F2
81.91,53.04,55.04,67.26,69.22,84.03,0.5,1,0,0.9,1,0,F2
81.94,53.04,55.04,68.15,69.39,84.01,0.5,1,0,0.9,1,0,F2
81.96,53.04,55.04,67.79,69.44,84.02,0.5,1,0,0.9,1,0,F2
81.97,53.04,55.04,67.99,69.39,84.02,0.5,1,0,0.9,1,0,F2
81.99,53.04,55.04,67.56,69.13,84.02,0.5,1,0,0.9,1,0,F2
81.99,53.04,55.04,66.65,68.8,84.04,0.5,1,0,0.9,1,0,F2
81.99,53.04,55.04,66.52,68.78,84.05,0.5,1,0,0.9,1,0,F2
82.02,53.04,55.04,67.35,68.79,84.07,0.5,1,0,0.9,1,0,F2
82.04,53.04,55.04,66.95,68.75,84.1,0.5,1,0,0.9,1,0,F2
82.04,53.04,55.04,66.72,68.6,84.1,0.5,1,0,0.9,1,0,F2
82.04,53.04,55.04,66.94,68.5,84.1,0.5,1,0,0.9,1,0,F2
82.04,53.04,55.04,66.5,68.51,84.13,0.5,1,0,0.9,1,0,F2
82.06,53.04,55.04,66.83,68.51,84.15,0.5,1,0,0.9,1,0,F2
82.06,53.04,55.04,66.47,68.46,84.14,0.5,1,0,0.9,1,0,F2
82.06,53.04,55.04,66.86,68.44,84.15,0.5,1,0,0.9,1,0,F2
82.05,53.04,55.04,66.07,68.33,84.14,0.5,1,0,0.9,1,0,F2
82.05,53.04,55.04,66.53,68.25,84.13,0.5,1,0,0.9,1,0,F2
82.07,53.04,55.04,66.02,68.16,84.14,0.5,1,0,0.9,1,0,F2
82.07,53.04,55.04,66.56,68.26,84.14,0.5,1,0,0.9,1,0,F2
82.08,53.04,55.04,66.81,68.46,84.13,0.5,1,0,0.9,1,0,F2
82.12,53.04,55.04,67.17,68.56,84.13,0.5,1,0,0.9,1,0,F2
82.12,53.04,55.04,67.01,68.48,84.12,0.5,1,0,0.9,1,0,F2
82.12,53.04,55.04,66.66,68.37,84.1,0.5,1,0,0.9,1,0,F2
82.11,53.04,55.04,66.17,68.15,84.1,0.5,1,0,0.9,1,0,F2
82.1,53.04,55.04,65.86,68.06,84.1,0.5,1,0,0.9,1,0,F2
82.1,53.04,55.04,65.99,67.95,84.1,0.5,1,0,0.9,1,0,F2
82.1,53.04,55.04,66.09,68.02,84.09,0.5,1,0,0.9,1,0,F2
82.11,53.04,55.04,66.48,68.08,84.11,0.5,1,0,0.9,1,0,F2
82.12,53.04,55.04,66.46,67.99,84.12,0.5,1,0,0.9,1,0,F2
82.12,53.04,55.04,65.92,67.92,84.13,0.5,1,0,0.9,1,0,F2
82.11,53.04,55.04,65.93,67.92,84.13,0.5,1,0,0.9,1,0,F2
82.13,53.04,55.04,66.24,68.01,84.11,0.5,1,0,0.9,1,0,F2
82.14,53.04,55.04,66.54,68.12,84.11,0.5,1,0,0.9,1,0,F2
82.15,53.04,55.04,66.57,68.19,84.12,0.5,1,0,0.9,1,0,F2
82.18,53.04,55.04,66.58,68.32,84.13,0.5,1,0,0.9,1,0,F2
82.17,53.04,55.04,67.04,68.53,84.1,0.5,1,0,0.9,1,0,F2
82.18,53.04,55.04,67.18,68.43,84.12,0.5,1,0,0.9,1,0,F2
82.18,53.04,55.04,66.4,68.18,84.11,0.5,1,0,0.9,1,0,F2
82.17,53.04,55.04,65.37,67.83,84.12,0.5,1,0,0.9,1,0,F2
82.16,53.04,55.04,65.65,67.72,84.12,0.5,1,0,0.9,1,0,F2
82.17,53.04,55.04,65.87,67.7,84.11,0.5,1,0,0.9,1,0,F2
82.18,53.04,55.04,65.64,67.72,84.11,0.5,1,0,0.9,1,0,F2
82.2,53.04,55.04,65.91,67.66,84.11,0.5,1,0,0.9,1,0,F2
82.19,53.04,55.04,65.63,67.53,84.12,0.5,1,0,0.9,1,0,F2
82.17,53.04,55.04,65.35,67.5,84.11,0.5,1,0,0.9,1,0,F2
82.19,53.04,55.04,65.28,67.51,84.11,0.5,1,0,0.9,1,0,F2
82.2,53.04,55.04,65.45,67.48,84.11,0.5,1,0,0.9,1,0,F2
82.21,53.04,55.04,65.59,67.38,84.11,0.5,1,0,0.9,1,0,F2
82.2,53.04,55.04,65.14,67.29,84.11,0.5,1,0,0.9,1,0,F2
82.21,53.04,55.04,65.44,67.37,84.12,0.5,1,0,0.9,1,0,F2
82.23,53.04,55.04,65.86,67.39,84.11,0.5,1,0,0.9,1,0,F2
82.23,53.04,55.04,65.3,67.48,84.1,0.5,1,0,0.9,1,0,F2
82.25,53.04,55.04,66.13,67.62,84.1,0.5,1,0,0.9,1,0,F2
82.26,53.04,55.04,66,67.73,84.1,0.5,1,0,0.9,1,0,F2
82.28,53.04,55.04,66.36,67.75,84.09,0.5,1,0,0.9,1,0,F2
82.28,53.04,55.04,65.96,67.8,84.1,0.5,1,0,0.9,1,0,F2
82.29,53.04,55.04,66.53,67.9,84.1,0.5,1,0,0.9,1,0,F2
82.3,53.04,55.04,66.26,67.9,84.1,0.5,1,0,0.9,1,0,F2
82.32,53.04,55.04,66.06,67.89,84.1,0.5,1,0,0.9,1,0,F2
82.33,53.04,55.04,66.03,67.93,84.1,0.5,1,0,0.9,1,0,F2
82.34,53.04,55.04,66.25,67.87,84.09,0.5,1,0,0.9,1,0,F2
82.35,53.04,55.04,65.44,67.7,84.1,0.5,1,0,0.9,1,0,F2
82.37,53.04,55.04,65.79,67.71,84.13,0.5,1,0,0.9,1,0,F2
82.39,53.04,55.04,65.77,67.7,84.17,0.5,1,0,0.9,1,0,F2
82.4,53.04,55.04,65.59,67.67,84.18,0.5,1,0,0.9,1,0,F2
82.41,53.04,55.04,65.55,67.56,84.17,0.5,1,0,0.9,1,0,F2
82.44,53.04,55.04,65.49,67.44,84.15,0.5,1,0,0.9,1,0,F2
82.43,53.04,55.04,65.05,67.28,84.12,0.5,1,0,0.9,1,0,F2
82.44,53.04,55.04,64.9,67.33,84.11,0.5,1,0,0.9,1,0,F2
82.46,53.04,55.04,65.54,67.45,84.13,0.5,1,0,0.9,1,0,F2
82.47,53.04,55.04,65.4,67.23,84.12,0.5,1,0,0.9,1,0,F2
82.48,53.04,55.04,65.09,67.13,84.11,0.5,1,0,0.9,1,0,F2
82.47,53.04,55.04,64.8,66.95,84.11,0.5,1,0,0.9,1,0,F2
82.48,53.04,55.04,64.6,66.78,84.11,0.5,1,0,0.9,1,0,F2
82.48,53.04,55.04,64.37,66.67,84.12,0.5,1,0,0.9,1,0,F2
82.48,53.04,55.04,64.08,66.63,84.14,0.5,1,0,0.9,1,0,F2
82.5,53.04,55.04,64.73,66.73,84.16,0.5,1,0,0.9,1,0,F2
82.52,53.04,55.04,64.83,66.85,84.16,0.5,1,0,0.9,1,0,F2
82.54,53.04,55.04,64.9,66.81,84.15,0.5,1,0,0.9,1,0,F2
82.54,53.04,55.04,64.5,66.71,84.16,0.5,1,0,0.9,1,0,F2
82.56,53.04,55.04,64.4,66.67,84.17,0.5,1,0,0.9,1,0,F2
82.55,53.04,55.04,64.36,66.52,84.17,0.5,1,0,0.9,1,0,F2
82.56,53.04,55.04,64.26,66.63,84.19,0.5,1,0,0.9,1,0,F2
82.58,53.04,55.04,64.79,66.68,84.18,0.5,1,0,0.9,1,0,F2
82.6,53.04,55.04,64.68,66.75,84.21,0.5,1,0,0.9,1,0,F2
82.61,53.04,55.04,64.9,66.81,84.23,0.5,1,0,0.9,1,0,F2
82.63,53.04,55.04,64.89,66.78,84.25,0.5,1,0,0.9,1,0,F2
82.64,53.04,55.04,64.86,66.87,84.27,0.5,1,0,0.9,1,0,F2
82.66,53.04,55.04,64.88,66.82,84.27,0.5,1,0,0.9,1,0,F2
82.67,53.04,55.04,64.83,66.77,84.27,0.5,1,0,0.9,1,0,F2
82.68,53.04,55.04,64.93,66.88,84.27,0.5,1,0,0.9,1,0,F2
82.7,53.04,55.04,64.92,66.94,84.27,0.5,1,0,0.9,1,0,F2
82.73,53.04,55.04,64.78,67.01,84.24,0.5,1,0,0.9,1,0,F2
82.74,53.04,55.04,65.25,67.02,84.26,0.5,1,0,0.9,1,0,F2
82.76,53.04,55.04,65.16,67.12,84.34,0.5,1,0,0.9,1,0,F2
82.79,53.04,55.04,65.54,67.14,84.37,0.5,1,0,0.9,1,0,F2
82.8,53.04,55.04,64.9,66.9,84.33,0.5,1,0,0.9,1,0,F2
82.8,53.04,55.04,64.59,66.71,84.3,0.5,1,0,0.9,1,0,F2
82.81,53.04,55.04,64.13,66.73,84.32,0.5,1,0,0.9,1,0,F2
82.82,53.04,55.04,64.49,66.73,84.32,0.5,1,0,0.9,1,0,F2
82.83,53.04,55.04,64.3,66.77,84.31,0.5,1,0,0.9,1,0,F2
82.85,53.04,55.04,64.89,66.83,84.31,0.5,1,0,0.9,1,0,F2
82.87,53.04,55.04,64.34,66.56,84.31,0.5,1,0,0.9,1,0,F2
82.88,53.04,55.04,64.2,66.55,84.31,0.5,1,0,0.9,1,0,F2
82.9,53.04,55.04,64.57,66.53,84.3,0.5,1,0,0.9,1,0,F2
82.91,53.04,55.04,64.29,66.48,84.31,0.5,1,0,0.9,1,0,F2
82.93,53.04,55.04,63.95,66.31,84.31,0.5,1,0,0.9,1,0,F2
82.92,53.04,55.04,64.25,66.32,84.32,0.5,1,0,0.9,1,0,F2
82.94,53.04,55.04,64.11,66.32,84.35,0.5,1,0,0.9,1,0,F2
82.97,53.04,55.04,64.35,66.42,84.35,0.5,1,0,0.9,1,0,F2
82.96,53.04,55.04,64.24,66.43,84.35,0.5,1,0,0.9,1,0,F2
83,53.04,55.04,64.46,66.49,84.37,0.5,1,0,0.9,1,0,F2
82.98,53.04,55.04,64.26,66.4,84.35,0.5,1,0,0.9,1,0,F2
82.99,53.04,55.04,64.23,66.38,84.36,0.5,1,0,0.9,1,0,F2
83.01,53.04,55.04,64.6,66.51,84.39,0.5,1,0,0.9,1,0,F2
83.04,53.04,55.04,64.69,66.58,84.4,0.5,1,0,0.9,1,0,F2
83.06,53.04,55.04,64.29,66.42,84.39,0.5,1,0,0.9,1,0,F2
83.05,53.04,55.04,64.22,66.39,84.41,0.5,1,0,0.9,1,0,F2
83.06,53.04,55.04,63.93,66.31,84.42,0.5,1,0,0.9,1,0,F2
83.06,53.04,55.04,63.84,66.2,84.42,0.5,1,0,0.9,1,0,F2
83.07,53.04,55.04,63.78,66.14,84.44,0.5,1,0,0.9,1,0,F2
83.07,53.04,55.04,63.91,66.21,84.36,0.5,1,0,0.9,1,0,F2
83.1,53.04,55.04,64.03,66.25,84.24,0.5,1,0,0.9,1,0,F2
83.09,53.04,55.04,64.02,66.17,84.1,0.5,1,0,0.9,1,0,F2
83.11,53.04,55.04,64.04,66.21,83.99,0.5,1,0,0.9,1,0,F2
83.12,53.04,55.04,64.23,66.3,83.84,0.5,1,0,0.9,1,0,F2
83.13,53.04,55.04,64.26,66.35,83.72,0.5,1,0,0.9,1,0,F2
83.14,53.04,55.04,64.22,66.26,83.62,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.76,66.2,83.53,0.5,1,0,0.9,1,0,F2
83.14,53.04,55.04,63.57,66,83.45,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.31,65.85,83.38,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.48,65.98,83.31,0.5,1,0,0.9,1,0,F2
83.14,53.04,55.04,63.33,65.79,83.25,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,62.98,65.7,83.2,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.61,65.77,83.17,0.5,1,0,0.9,1,0,F2
83.16,53.04,55.04,63.28,65.72,83.13,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.18,65.63,83.09,0.5,1,0,0.9,1,0,F2
83.14,53.04,55.04,63.32,65.54,83.06,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.51,65.65,83.03,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.39,65.74,83.01,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.6,65.7,82.99,0.5,1,0,0.9,1,0,F2
83.14,53.04,55.04,63.15,65.69,82.97,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.46,65.8,82.95,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.82,65.82,82.94,0.5,1,0,0.9,1,0,F2
83.15,53.04,55.04,63.84,65.91,82.92,0.5,1,0,0.9,1,0,F2
